Gender,Height,Weight
male,64.8763,111.4897
female,67.3401,121.8431
female,65.85647,117.6178
female,68.28513,129.4322
male,71.49848,135.5103
male,68.14922,125.2074
male,73.22107,136.736
female,70.24483,136.0741
male,66.16476,119.8647
female,70.72408,150.4398
male,69.60885,126.7483
female,68.64307,131.2725
male,70.82908,121.2912
female,66.17383,112.7295
female,68.54875,138.1077
female,67.97518,116.8066
male,68.32635,125.2183
male,72.05565,127.6232
male,67.94268,124.3097
female,67.72877,119.0444
male,69.59699,126.4719
female,70.84343,130.0128
male,71.14967,139.4641
female,66.78035,112.8561
male,67.51289,128.4778
female,69.2969,129.867
female,68.04596,113.2546
female,66.49564,127.5542
male,71.87029,151.8397
male,68.3905,132.1402
male,65.00438,113.921
female,66.20503,120.4717
male,69.34408,126.0365
female,67.73769,116.4037
male,68.95293,120.5159
female,67.79797,141.8728
male,66.26302,130.6336
female,69.71346,122.8188
female,67.72305,96.06788
female,66.72756,123.1148
male,66.75114,132.4506
male,66.96514,142.6672
male,67.59748,106.3744
female,65.51196,135.7343
male,68.93433,118.4039
female,70.04973,139.9917
male,68.57453,142.7562
female,69.95846,133.5556
male,69.67227,144.783
female,67.48895,121.146
female,68.41794,127.0591
female,70.64777,141.8289
male,68.74365,118.5769
male,67.49912,134.2321
male,68.96778,118.3576
female,64.27649,115.885
male,69.76465,126.8942
female,68.8062,140.9144
male,69.53558,118.5909
female,66.76818,117.2523
male,70.02343,144.426
female,65.68234,114.9949
female,63.5547,103.4864
female,64.35694,116.7422
male,67.86944,104.8291
male,64.26485,116.6974
male,70.98567,136.3881
female,68.02723,129.2539
male,65.82659,125.2597
female,69.30638,124.229
male,66.25985,138.3646
female,67.35007,121.1851
male,70.33575,156.0098
female,69.03953,128.1108
female,69.32626,140.6029
female,67.11686,121.2675
male,67.96735,143.4441
male,70.20798,128.3993
male,69.09575,132.1344
female,67.32842,130.276
male,67.57214,126.6289
female,67.48418,121.5747
male,67.43897,142.602
female,70.60461,136.0619
male,69.67131,116.3116
female,68.79333,134.0923
female,68.6349,140.4769
female,66.747,128.7257
male,67.88882,140.7871
male,67.2596,125.8938
male,66.72282,117.8449
female,63.72796,108.0979
male,67.57522,128.0214
female,69.42324,139.5001
male,67.42113,128.4317
female,69.55405,128.6576
male,68.10755,136.0476
female,70.91036,135.1862
female,67.535,117.3195
female,68.98823,132.1382
male,65.828,135.4497
male,64.87945,124.8061
male,68.02627,133.2315
female,66.48368,129.5454
male,68.02029,114.874
female,69.4901,125.2642
male,69.58713,127.6308
female,70.01705,128.6734
male,68.28885,134.9464
female,68.65246,128.2972
female,65.70769,129.3739
female,70.41426,133.9713
male,66.89627,114.3175
male,69.1823,133.4793
male,68.80486,137.2361
female,69.21155,161.8504
male,64.35037,111.6101
female,70.26517,134.1679
male,69.56064,122.5547
female,65.5203,120.5505
male,69.15769,123.7836
female,69.66405,138.799
female,67.44392,131.769
female,67.8289,148.232
male,69.59938,131.8266
male,67.51364,115.2855
male,73.03159,139.2101
female,64.51111,118.8058
male,69.88715,147.5768
female,71.0594,128.6246
male,66.13664,118.9781
female,68.92441,147.0122
male,69.72196,139.1363
female,68.76197,132.05
female,70.53243,127.2087
female,66.13778,113.9093
male,67.43917,125.6656
male,65.85657,133.1832
male,67.41715,126.6363
female,68.04343,114.9553
male,67.46147,140.3633
female,71.45905,139.5134
male,70.03432,136.4678
female,66.67824,137.1923
male,69.72584,123.3291
female,68.9367,119.3911
female,69.55646,131.0409
female,68.60903,127.2278
male,66.65147,129.0941
male,69.74899,132.0704
male,66.28759,103.6524
female,65.4048,121.4187
male,67.43504,125.4301
female,66.8601,111.9679
male,67.42077,104.6335
female,66.83403,98.53013
male,67.45638,109.922
female,68.39069,127.7844
female,68.10474,122.7165
female,67.35962,116.7826
male,67.93121,117.5358
male,69.00845,137.3313
male,66.98731,126.8991
female,69.13794,142.4036
male,69.79289,119.0381
female,68.63362,128.3377
male,65.68681,133.8128
female,68.03586,139.3538
male,68.56161,115.2544
female,65.31821,130.3495
female,67.54969,115.5331
female,64.9513,110.3166
male,62.26498,104.1348
male,67.05169,142.0848
male,69.42594,132.518
female,66.76908,121.5039
male,67.59811,134.4056
female,67.74663,126.3347
male,68.95289,137.2302
female,70.92726,140.5278
male,67.5076,131.3532
female,68.09779,133.6869
female,66.72497,130.3382
female,68.17851,130.9928
male,69.70107,148.6245
male,69.81542,140.4349
male,69.17806,114.3901
female,67.5213,106.7127
male,65.07932,126.1848
female,65.76272,118.194
male,67.38848,120.523
female,66.55762,128.3819
male,69.23117,139.317
female,67.97129,137.9738
female,68.50282,132.3038
female,66.11285,129.8084
male,68.29893,119.2646
male,66.43765,114.2571
male,69.81484,148.605
female,70.8647,148.6468
male,70.65,124.5929
female,66.3832,117.1383
male,65.39059,138.0883
female,63.60936,119.2431
male,68.41909,139.949
female,67.5536,140.8926
female,67.57167,127.7977
female,69.75543,134.612
male,65.97912,115.7997
male,69.82973,127.4906
male,68.25923,137.5393
female,68.52437,123.8685
male,67.44386,120.3718
female,68.81971,121.4659
male,67.6395,106.6431
female,67.13938,121.3981
male,67.68633,128.4577
female,67.06687,123.2179
female,65.7778,127.2213
female,65.89887,119.1833
male,67.07721,131.6767
male,71.12368,141.4488
male,69.35961,137.6262
female,69.07129,131.0639
male,68.52627,136.7567
female,67.1445,128.2922
male,67.88215,113.533
female,64.0373,100.1102
male,67.57486,136.41
female,69.77337,135.0577
female,68.60777,148.6195
female,64.55533,121.8647
male,66.06962,116.8535
male,67.95484,136.1466
male,67.37979,124.2873
female,67.90461,136.9687
male,69.82622,114.3628
female,66.25075,123.4614
male,67.49232,125.4319
female,68.89903,138.7552
male,68.22911,148.3492
female,67.01689,121.5691
female,70.22735,135.4663
female,66.58757,133.0016
male,70.5615,148.0778
male,68.93279,117.798
male,69.06889,150.3723
female,68.51969,125.8678
male,64.25367,126.0578
female,71.94301,139.7416
male,70.01068,129.4594
female,69.18761,129.8031
male,69.14814,132.6303
female,67.04657,127.9961
female,71.45121,147.6741
female,64.21518,119.9798
male,69.94629,135.4905
male,70.26145,132.4525
male,69.17309,132.7108
female,67.97198,130.1606
male,66.57066,131.3612
female,69.86779,115.1897
male,66.85479,97.71783
female,69.74719,126.6111
male,65.94489,132.2651
female,65.87931,103.3388
female,64.62128,101.6749
female,68.54834,130.3597
male,67.92111,123.939
male,67.67285,112.4801
male,69.00279,127.8311
female,70.04797,126.3484
male,71.35258,142.3712
female,71.06775,136.8046
male,68.82243,124.1371
female,67.96857,118.8369
male,68.05889,124.9371
female,67.93692,130.9467
female,69.45398,127.8837
female,71.28182,145.4692
male,67.69446,134.3376
male,71.04547,140.9563
male,67.17175,130.1958
female,67.73543,135.5123
male,68.89435,149.0303
female,68.96831,135.7274
male,68.46784,123.8383
female,69.39747,136.1145
male,68.49673,133.4028
female,64.99401,109.1885
female,67.55392,109.8925
female,66.39846,135.3121
male,68.87766,124.4382
male,68.08728,115.4819
male,67.6748,113.0279
female,68.36341,116.9069
male,66.15639,112.2191
female,69.94863,138.7619
male,68.68161,123.382
female,65.57366,108.7335
male,67.47088,124.634
female,65.41412,126.6553
female,66.94215,120.7258
female,67.65712,128.6122
male,64.65079,128.6303
male,69.62877,134.5557
male,68.3735,96.55141
female,70.59634,122.2144
male,65.95534,121.6048
female,66.77646,124.7321
male,68.33367,112.2217
female,65.34891,114.194
male,70.0911,138.6245
female,66.96985,128.6963
female,69.5545,109.8168
female,68.5107,136.2548
male,67.75916,114.7828
male,67.28528,156.6534
male,69.10551,135.7604
female,70.04724,118.1827
male,67.97214,130.4773
female,64.98386,100.1129
male,67.57048,125.9502
female,65.91465,107.5697
male,70.47111,140.7773
female,67.52349,126.2727
female,68.45395,134.877
female,67.41775,106.1401
male,67.70655,136.4734
male,71.462,148.1379
male,66.73324,128.8244
female,64.50386,105.9096
male,69.11294,127.3691
female,69.38115,129.7479
male,68.33484,127.2209
female,69.29735,126.0557
male,68.37994,135.6956
female,68.96454,134.9102
female,70.49134,133.6584
female,70.57015,134.172
male,66.48853,115.3811
male,69.71507,131.6692
male,69.58669,137.2034
female,68.9727,121.9887
male,68.12075,121.0738
female,69.27581,127.1409
male,66.76377,123.5561
female,67.67916,124.3837
male,66.03738,141.5574
female,67.83577,134.7204
female,68.4144,124.3957
female,67.89829,116.7193
male,70.43392,140.3597
male,69.20164,133.9186
male,68.95842,134.4443
female,68.42838,125.6241
male,70.98873,151.5456
female,67.32737,144.3687
male,68.48893,108.1511
female,68.6021,113.2208
male,68.81368,123.9034
female,70.77293,125.3918
female,64.76018,123.5229
female,69.93755,131.4882
male,66.73936,136.6536
male,69.99554,140.237
male,69.93809,139.2643
female,68.76645,140.7663
male,65.93075,122.8422
female,65.71357,110.0107
male,69.81803,135.7896
female,65.60202,122.6465
male,69.04719,110.6967
female,71.79083,116.5191
female,65.47357,130.9999
female,68.56939,121.2454
male,67.3586,113.1476
male,69.31713,118.5719
male,68.04311,140.9153
female,70.58559,140.6903
male,65.81808,116.2507
female,69.49135,130.3794
male,67.24822,121.8022
female,67.92553,126.7836
male,70.37417,153.1035
female,67.27196,126.1286
female,71.48238,143.7516
female,68.10255,137.9851
male,67.81752,114.8164
male,64.53079,100.9189
male,66.93004,122.4382
female,67.74549,128.7442
male,69.06341,144.9266
female,68.05135,131.0403
male,65.22274,113.4175
female,70.59627,132.1285
male,66.67924,123.53
female,67.09362,112.9607
female,67.34935,132.3745
female,68.25905,117.2967
male,71.51413,141.4801
male,69.19176,136.2781
male,68.85149,119.5382
female,62.68591,118.6002
male,68.93339,126.4631
female,66.81582,131.0701
male,68.82523,119.6506
female,67.79889,111.5895
male,70.56176,131.7029
female,63.76528,109.2093
female,68.69047,123.393
female,68.5612,133.2161
male,65.9104,135.1969
male,69.50434,154.9778
male,67.01715,103.3397
female,67.42555,112.6464
male,69.80123,123.7655
female,69.35558,142.1629
male,69.40991,134.6446
female,68.14932,124.156
male,67.49197,136.9491
female,67.83128,116.3515
female,66.88311,136.024
female,66.16765,112.1413
male,68.34192,148.7264
male,68.47918,115.6665
male,64.1332,126.2502
female,69.76909,137.5824
male,67.87052,128.4015
female,65.65317,122.6266
male,69.10982,127.845
female,70.2136,146.6532
male,68.12511,116.4182
female,69.1089,127.5322
female,68.13285,118.1504
female,68.15041,125.8468
male,67.31379,125.7108
male,67.00484,120.302
male,67.77523,136.9514
female,67.94501,124.8842
male,69.49863,107.795
female,69.69959,138.8638
male,69.73603,125.7504
female,67.035,110.6978
male,68.55387,106.0953
female,67.66663,118.1357
female,68.19234,130.5155
female,67.83603,125.6357
male,65.6042,121.2924
male,70.79237,135.705
male,65.90734,130.6877
female,67.40279,133.5585
male,69.0652,126.5715
female,67.07127,125.1982
male,67.34987,120.7703
female,69.87618,136.4152
male,68.61786,120.8313
female,67.86452,123.3904
female,67.18841,118.1254
female,67.91023,128.8423
male,67.88438,119.5715
male,68.44835,110.7671
male,68.91398,133.9166
female,66.93704,134.2708
male,67.98509,136.7816
female,68.2376,118.9982
male,67.13801,110.5575
female,69.36053,135.8541
male,70.23741,119.0039
female,69.67473,128.7848
female,67.02658,119.5814
female,67.08012,109.6164
male,66.45348,122.2987
male,67.14627,144.1873
male,68.5299,124.2064
female,68.18035,131.4399
male,69.18019,129.5663
female,68.15579,109.4756
male,68.08451,125.4961
female,69.12967,117.7697
male,65.66134,108.8434
female,66.8266,137.9539
female,67.976,125.9379
female,68.6367,126.662
male,68.20125,119.4097
male,66.30752,108.9388
male,68.67523,135.9253
female,70.75177,133.3227
male,69.90591,116.5433
female,67.49121,127.443
male,69.43309,126.7096
female,66.64931,119.9884
male,67.25339,122.7744
female,70.0799,116.5472
female,67.30768,124.8544
female,68.90363,139.9568
male,67.79094,134.4678
male,70.02139,141.1502
male,65.08493,113.6042
female,68.00621,143.7361
male,72.3989,144.9316
female,67.83748,132.585
male,65.7028,105.2162
female,70.01957,140.611
male,67.87733,116.6834
female,70.66031,122.3103
female,69.84654,131.7426
female,67.08101,123.8231
male,68.19996,120.8464
male,66.47189,117.481
male,67.35479,120.6077
female,68.02985,124.8289
male,64.52777,117.4798
female,64.72981,104.3111
male,66.31479,118.3695
female,69.28443,129.8202
male,68.38512,139.6485
female,68.48504,121.7782
female,69.8409,123.0627
female,69.00164,114.0904
male,67.46717,156.2682
male,68.50704,132.7862
male,67.54149,128.4227
female,69.81014,123.0582
male,70.30911,139.2419
female,69.1204,140.173
male,71.55865,136.6
female,67.95604,117.8046
male,67.67595,123.2158
female,67.08059,106.8189
female,67.36378,126.5004
female,70.55218,126.8437
male,68.21612,119.5574
male,68.7151,125.9951
male,66.02245,124.6736
female,68.03719,132.4732
male,70.51604,118.7315
female,70.10402,144.5009
male,66.56804,82.38298
female,65.94065,108.8379
male,66.38829,127.2815
female,67.30654,136.3496
female,66.90193,127.6108
female,67.13761,137.002
male,68.93483,143.9311
male,67.95125,118.8796
male,72.47908,148.1097
female,65.52562,123.3728
male,69.32351,146.246
female,65.6099,100.6414
male,68.6201,126.8121
female,71.50024,127.348
male,66.67496,115.2416
female,66.73827,129.1676
female,67.26376,128.3665
female,69.70493,139.7124
male,69.81408,111.8786
male,69.24356,155.8277
male,63.65376,110.0774
female,67.32789,137.1865
male,68.6961,132.4999
female,66.62465,120.2693
male,69.65054,142.7088
female,69.0893,137.7905
male,66.75728,110.8487
female,66.06512,106.9734
female,66.00171,115.4981
female,68.70707,101.3046
male,69.29616,136.4906
male,68.68899,138.3325
male,69.36066,141.9455
female,71.21016,133.633
male,70.61617,152.795
female,66.60166,131.846
male,63.46025,109.3417
female,66.80019,120.0755
male,69.89469,123.1536
female,66.03755,134.4459
female,69.79279,131.8303
female,67.67011,119.6221
male,68.61358,127.661
male,67.29594,119.9302
male,68.06416,126.1776
female,67.08852,133.3623
male,67.22083,133.1829
female,68.52246,121.9621
male,69.21039,126.6402
female,68.11211,125.7575
male,69.80387,128.2476
female,64.30007,108.2215
female,67.06097,135.8275
female,65.65425,108.0972
male,71.03311,137.8075
male,67.66624,121.9512
male,65.33739,121.2757
female,69.54907,124.4711
male,67.45198,109.1739
female,67.84408,110.1037
male,69.48408,122.6883
female,66.19564,122.6215
male,68.96582,125.7875
female,68.91695,122.4138
female,67.15888,115.731
female,67.34512,126.434
male,68.00353,131.0691
male,68.05897,115.6045
male,67.12385,130.4915
female,68.24874,123.1214
male,70.06522,132.9338
female,67.50053,119.1866
male,69.12516,131.2341
female,69.0494,137.1193
male,67.66576,120.0164
female,69.54628,124.9586
female,68.28689,135.0333
female,69.39337,112.8113
male,67.30725,120.8673
male,68.34316,139.0949
male,70.90294,143.8781
female,64.06894,99.60932
male,67.2224,121.3802
female,68.69563,137.2314
male,66.13861,120.2833
female,69.54627,137.3543
male,66.14098,125.3429
female,70.63782,151.2378
female,70.03612,125.3728
female,67.57137,122.2741
male,66.91088,107.3063
male,66.91607,120.8614
male,68.68646,137.1089
female,66.02934,132.9201
male,67.42776,113.7439
female,69.3031,134.3583
male,69.24989,121.6875
female,68.89261,133.0703
male,68.86091,126.9811
female,71.90873,134.0201
female,68.26643,129.7587
female,66.59322,113.153
male,66.0497,118.9106
male,68.50987,127.3332
male,66.95287,137.0653
female,71.03063,146.9723
male,63.58121,115.9351
female,63.76497,105.0288
male,69.72296,150.2475
female,65.84023,117.7307
male,70.61722,131.0053
female,66.82089,128.8345
female,69.07869,145.6238
female,68.57406,137.2053
male,71.25702,145.0337
male,67.41157,119.5434
male,68.96896,128.9336
female,70.51128,104.2914
male,66.62109,126.2567
female,68.26107,135.6492
male,69.25005,133.5514
female,70.66498,138.3137
male,67.44799,131.5456
female,70.61052,142.5544
female,69.05707,136.4888
female,69.5556,127.1593
male,65.79335,119.5829
male,68.90813,119.1438
male,65.86615,129.2224
female,67.75381,136.0158
male,66.97192,133.622
female,67.12818,138.6191
male,68.03631,112.7006
female,69.2586,132.689
male,64.37881,116.5423
female,69.10476,128.0676
female,70.68086,141.9627
female,69.89281,137.2342
male,63.33113,95.95417
male,69.87096,149.8839
male,70.82192,159.6344
female,66.07971,122.306
male,71.10476,114.7871
female,68.65665,117.2339
male,65.5231,123.7407
female,69.2472,119.0934
male,70.19913,124.0875
female,68.23477,115.1977
female,70.12196,127.7892
female,66.798,131.6398
male,68.57737,136.7561
male,70.78151,150.7636
male,68.655,134.1977
female,70.04789,116.0917
male,67.3824,131.8669
female,69.704,132.2823
male,65.43275,111.7034
female,67.87092,135.3133
male,69.639,122.774
female,69.50107,137.5292
female,70.5769,150.9049
female,67.32704,130.0925
male,69.03615,122.4746
male,70.38448,150.0339
male,66.86316,135.1726
female,69.96058,124.1244
male,66.77948,115.1505
female,67.50335,99.40058
male,68.56426,132.2101
female,70.76528,130.1221
male,68.32253,140.2104
female,63.28029,116.0598
female,68.40535,127.717
female,70.47769,132.7392
male,70.92832,133.3631
male,68.42345,121.5013
male,68.17552,113.1516
female,71.41075,126.4088
